idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified,ENH_Measure1a,ENH_Measure1b,ENH_Measure1c,ENH_Measure1d,ENH_Measure1e
17210,Bramble,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Old-Fashioned glass,"Fill glass with crushed ice. Build gin, lemon juice and simple syrup over. Stir, and then pour blackberry liqueur over in a circular fashion to create marbling effect. Garnish with two blackberries and lemon slice.","Llenar el vaso con hielo picado. Echar por encima la ginebra, el zumo de limón y el sirope simple. Remover y, a continuación, verter el licor de mora en forma circular para crear un efecto marmolado. Decorar con dos moras y una rodaja de limón.","Füllen Sie das Glas mit zerstoßenem Eis. Den Gin, den Zitronensaft und den Sirup dazugeben. Rühren Sie um und gießen Sie dann Brombeerlikör kreisförmig darüber, um einen Marmoriereffekt zu erzielen. Mit zwei Brombeeren und einer Zitronenscheibe garnieren.","Remplir le verre de glace pilée. Verser le gin, le jus de citron et le sirop simple. Remuer, puis verser la liqueur de mûre de façon circulaire pour créer un effet de marbrure. Décorer avec deux mûres et une tranche de citron.","Riempi il bicchiere con ghiaccio tritato.
Aggiungi gin, succo di limone e sciroppo semplice.
Mescolare e poi versare il liquore alla mora in modo circolare per creare un effetto marmorizzato.
Guarnire con due more e una fetta di limone.",,,https://www.thecocktaildb.com/images/media/drink/twtbh51630406392.jpg,Gin,lemon juice,Sugar syrup,Creme de Mure,,,,,,,,,,,,4 cl,1.5 cl,1 cl,1.5 cl,,,,,,,,,,,,https://www.instagram.com/p/CSR2YF3M9uT,@wanderingdane,Y,2017-09-02 18:15:26,4,cl,,,
11060,Balmoral,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.","En un vaso mezclador lleno hasta la mitad con cubitos de hielo, mezcle todos los ingredientes. Remover bien. Colar en una copa de cóctel.","In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut umrühren. In ein Cocktailglas abseihen.","Dans un verre à mélange à moitié rempli de glaçons, mélanger tous les ingrédients. Bien mélanger. Filtrer dans un verre à cocktail.","In un mixing glass riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti. Filtrare in un bicchiere da cocktail.Mescolare bene.",,,https://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg,Scotch,Sweet Vermouth,Dry Vermouth,Bitters,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,2 dashes ,,,,,,,,,,,,,,N,2015-09-02 16:04:57,1,1/2,oz,,
11120,Bluebird,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry.","En un vaso mezclador lleno hasta la mitad con hielo picado, mezcle la ginebra, el triple sec, el Curaçao y el amargo. Remover bien. Colar en una copa de cóctel y decorar con el twist de limón y la cereza.","In einem Mischglas, das halb mit Crushed Ice gefüllt ist, den Gin, Triple Sec, Curacao und Bitter vermengen. Gut umrühren. In ein Cocktailglas abseihen und mit Zitronenschale und Kirsche garnieren.","Dans un verre à mélange rempli à moitié de glace pilée, mélanger le gin, le triple sec, le curaçao et les amers. Bien mélanger. Filtrer dans un verre à cocktail et décorer avec le zeste de citron et la cerise.","In un mixing glass riempito a metà con ghiaccio tritato, unisci il gin, il triple sec, il Curacao e il bitter.Mescolare bene.Filtrare in una coppetta da cocktail e guarnire con la scorza di limone e la ciliegia.",,,https://www.thecocktaildb.com/images/media/drink/5jhyd01582579843.jpg,Gin,Triple sec,Blue Curacao,Bitters,Maraschino cherry,Lemon peel,,,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,2 dashes ,1 ,1 twist of ,,,,,,,,,,,,Y,2015-09-02 17:06:11,1,1/2,oz,,
178310,Brooklyn,,"Alcoholic,Sweet,DateNight,USA",,Cocktail,,Alcoholic,Cocktail glass,Combine ingredients with ice and stir until well-chilled. Strain into a chilled cocktail glass.,Mezclar los ingredientes con hielo y remover hasta que estén bien fríos. Cuele en una copa de cóctel fría.,,Mélanger les ingrédients avec de la glace et remuer jusqu'à ce qu'ils soient bien refroidis. Filtrer dans un verre à cocktail bien frais.,Unisci gli ingredienti con il ghiaccio e mescola finché non si saranno raffreddati. Filtrare in una coppetta da cocktail ghiacciata.,,,https://www.thecocktaildb.com/images/media/drink/ojsezf1582477277.jpg,Rye Whiskey,Dry Vermouth,Maraschino Liqueur,Angostura Bitters,Maraschino Cherry,,,,,,,,,,,2 oz,1 oz,1/4 oz,3 dashes,1,,,,,,,,,,,,,Y,,2,oz,,,
12572,Bora Bora,,,,Cocktail,,Non alcoholic,Highball glass,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.","Preparar en una batidora o coctelera, servir en un vaso highball con hielo. Decorar con 1 rodaja de piña y una cereza.","In einem Mixer oder Shaker zubereiten, in einem Highball-Glas ""On the Rocks"" servieren. Mit 1 Scheibe Ananas und einer Kirsche garnieren.","Préparer dans un mixeur ou un shaker, servir dans un verre highball avec des glaçons. Garnir d'une tranche d'ananas et d'une cerise.","Preparare in un frullatore o uno shaker, servire in un bicchiere highball con ghiaccio.Guarnire con 1 fetta di ananas e una ciliegia.",,,https://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Pineapple juice,Passion fruit juice,Lemon juice,Grenadine,,,,,,,,,,,,10 cl ,6 cl ,1 cl ,1 cl ,,,,,,,,,,,,,,N,2016-09-06 23:43:31,10,cl,,,
11124,Boomerang,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry.","En un vaso mezclador lleno hasta la mitad con cubitos de hielo, mezcle la ginebra, el vermut, el amargo y el licor de marrasquino. Remover bien. Colar en una copa de cóctel y decorar con la cereza.","In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, den Gin, Wermut, Bitter und Maraschino-Likör vermengen. Gut umrühren. In ein Cocktailglas abseihen und mit der Kirsche garnieren.","Dans un verre à mélange à moitié rempli de glaçons, mélanger le gin, le vermouth, les amers et la liqueur de marasquin. Bien mélanger. Filtrer dans un verre à cocktail et décorer avec la cerise.","In un mixing glass riempito a metà con cubetti di ghiaccio, unire il gin, il vermouth, il bitter e il liquore al maraschino.Mescolare bene.Filtrare in una coppetta da cocktail e guarnire con la ciliegia.",,,https://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Gin,Dry Vermouth,Bitters,Maraschino liqueur,Maraschino cherry,,,,,,,,,,,2 oz ,1/2 oz ,2 dashes ,1/2 tsp ,1 ,,,,,,,,,,,,,N,2017-09-02 22:59:12,2,oz,,,
17209,Barracuda,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Margarita glass,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",Agitar los ingredientes con hielo. Colar en un vaso y completar con vino espumoso.,"Schütteln Sie die Zutaten mit Eis. In ein Glas abseihen, mit Sekt übergießen.",Secouer les ingrédients versés avec de la glace. Filtrer dans un verre et compléter avec du vin pétillant.,"Shakerare e versare gli ingredienti con ghiaccio.
Filtrare in un bicchiere, completare con spumante.",,,https://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,Rum,Galliano,Pineapple Juice,Lime Juice,Prosecco,,,,,,,,,,,4.5 cl,1.5 cl,6 cl, 1 dash,top up ,,,,,,,,,,,,,N,2017-09-02 18:12:17,4.5,cl,,,
17825,Brigadier,,,,Cocktail,,Alcoholic,Coupe Glass,Mix ingredients in a warmed mug and stir.,Mezclar los ingredientes en una taza caliente y remover.,Die Zutaten in einem erwärmten Becher mischen und umrühren.,Mélanger les ingrédients dans une tasse chaude et remuer.,Mescolare gli ingredienti in una tazza calda e mescola.,,,https://www.thecocktaildb.com/images/media/drink/nl89tf1518947401.jpg,Hot Chocolate,Green Chartreuse,Cherry Heering,,,,,,,,,,,,,4 oz,1 oz,1 oz,,,,,,,,,,,,,,,N,2018-02-18 09:50:01,4,oz,,,
178311,Broadside,,,,Cocktail,,Alcoholic,Highball glass,"Half fill the glass with ice cubes. Crush the wormwood and add to ice. Pour rum, scotch and butters, then serve!","Llene el vaso hasta la mitad con cubitos de hielo. Machaque el ajenjo y añádalo al hielo. Vierta el ron, el whisky y las mantequillas, ¡y sírvalo!",,"Remplir le verre à moitié de glaçons. Broyer l'absinthe et l'ajouter aux glaçons. Verser le rhum, le scotch et les beurres, puis servir !","Riempire a metà il bicchiere con cubetti di ghiaccio. Schiacciare l'assenzio e aggiungerlo al ghiaccio. Versare rum, scotch e burro, quindi servire!",,,https://www.thecocktaildb.com/images/media/drink/l2o6xu1582476870.jpg,151 proof rum,Scotch,Bitters,Wormwood,Ice,,,,,,,,,,,1 shot,1/2 shot,3 drops,1 Fresh,cubes,,,,,,,,,,,,,Y,,1,shot,,,
17035,Buccaneer,,,,Beer,,Alcoholic,Beer pilsner,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently,,Gießen Sie die Korona in ein Bierglas und gießen Sie die Bacardi-Limone in das Bier. Rühren Sie sehr sanft.,,"Versare la corona in un bicchiere da birra da 530ml, versare il Bacardi Limon nella birra mescolando molto delicatamente",,,https://www.thecocktaildb.com/images/media/drink/upvtyt1441249023.jpg,Corona,Bacardi Limon,,,,,,,,,,,,,,1 ,1 shot ,,,,,,,,,,,,,,,,N,2015-09-03 03:57:03,1,,,,
17120,Brain Fart,,,,Punch / Party Drink,,Alcoholic,Punch bowl,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,Mezclar todos los ingredientes. Lenta y suavemente. Funciona mejor si se añade hielo a la ponchera y los refrescos están muy fríos.,"Alle Zutaten miteinander vermengen. Langsam und sanft. Funktioniert am besten, wenn Eis in die Bowle gegeben wird und die Soda sehr kalt ist.",Mélanger tous les ingrédients. Lentement et délicatement. Le résultat est meilleur si de la glace est ajoutée dans le bol à punch et si les sodas sont très froids.,"Mescola tutti gli ingredienti insieme.
Lentamente e delicatamente.
Funziona meglio se si aggiunge ghiaccio alla ciotola del punch e se le bibite sono molto fredde.",,,https://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Everclear,Vodka,Mountain Dew,Surge,Lemon juice,Rum,,,,,,,,,,1 fifth ,1 fifth Smirnoff red label ,2 L ,2 L ,1 small bottle ,1 pint ,,,,,,,,,,,,N,2017-09-02 23:01:42,1,fifth,,,
11106,Blackthorn,,,,Ordinary Drink,,Alcoholic,Cocktail glass,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,Remover la ginebra de endrinas y el vermut con hielo y colar en una copa de cóctel. Añadir el twist de piel de limón y servir.,Sloe Gin und Wermut mit Eis verrühren und in ein Cocktailglas abseihen. Die Zitronenschale hinzufügen und servieren.,Mélanger le sloe gin et le vermouth avec de la glace et filtrer dans un verre à cocktail. Ajouter le zeste de citron et servir.,Mescolare il prugnolo e il vermouth con ghiaccio e filtrare in un bicchiere da cocktail. Aggiungere la scorza di limone e servire.,,,https://www.thecocktaildb.com/images/media/drink/dgj92f1616098672.jpg,Sweet Vermouth,Sloe gin,Lemon peel,,,,,,,,,,,,,1 oz ,1 1/2 oz ,1 twist of ,,,,,,,,,,,,,,,N,2015-09-02 16:57:10,1,oz,,,
13395,Bob Marley,,,,Shot,,Alcoholic,Shot glass,Layer in a 2 oz shot glass or pony glass,,In einem 6 cl. Schnapsglas oder Ponyglas schichten.,,Versa in un bicchierino da 60gr o in un bicchiere da shot.,,,https://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Midori melon liqueur,Jägermeister,Goldschlager,,,,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,,,,,,,,N,2016-10-22 13:51:04,1/2,oz,,,
16986,Bible Belt,,,,Other / Unknown,,Alcoholic,Highball glass,"Mix all ingredients, and pour over ice.",Mezcle todos los ingredientes y viértalos sobre hielo.,Alle Zutaten mischen und über Eis gießen.,Mélanger tous les ingrédients et verser sur de la glace.,Mescolare tutti gli ingredienti e versare su un bicchiere con del ghiaccio.,,,https://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg,Southern Comfort,Triple sec,Lime,Sour mix,,,,,,,,,,,,2 oz ,1/2 oz ,2 wedges ,2 oz ,,,,,,,,,,,,,,N,2017-08-24 09:34:35,2,oz,,,
14730,Bubble Gum,,,,Shot,,Alcoholic,Shot glass,Layer in order into a shot glass.,,Nacheinander in ein Schnapsglas schichten.,,Versare a strati nell'ordine di ingrediente,,,https://www.thecocktaildb.com/images/media/drink/spuurv1468878783.jpg,Vodka,Banana liqueur,Orange juice,Peach schnapps,,,,,,,,,,,,1/4 ,1/4 ,1/4 ,1/4 ,,,,,,,,,,,,,,N,2016-07-18 22:53:03,1/4,,,,
14538,Bumble Bee,,,,Shot,,Alcoholic,Shot glass,"This is a layered shot. First pour the Bailey's into the shot glass. Then take an upside down spoon and touch it to the inside wall of the glass. Carefully add the Kahlua. Repeat this process for the Sambuca. If done properly, the alcohol will stay separated and resemble a bumble bee. Enjoy!!!",,Dies ist ein mehrschichtiges Getränk. Zuerst gießt man die Bailey's in das Schnapsglas. Nehmen Sie dann einen umgedrehten Löffel und berühren Sie ihn an der Innenwand des Glases. Füge das Kahlua vorsichtig hinzu. Wiederholen Sie diesen Vorgang für den Sambuca. Bei richtiger Anwendung bleibt der Alkohol getrennt und ähnelt einer Hummel. Genießt es!!!!!!,,"Questo è uno scatto a strati.
Per prima cosa, versa il Bailey's nel bicchierino.
Quindi prendi un cucchiaio capovolto e toccalo sulla parete interna del vetro.
Aggiungi con attenzione il Kahlua.
Ripeti questo processo per la Sambuca.
Se fatto correttamente, l'alcol rimarrà separato e assomiglierà a un calabrone",,,https://www.thecocktaildb.com/images/media/drink/uwqpvv1461866378.jpg,Baileys irish cream,Kahlua,Sambuca,,,,,,,,,,,,,1/3 oz ,1/3 oz ,1/3 oz ,,,,,,,,,,,,,,,N,2016-04-28 18:59:38,1/3,oz,,,
15511,Baby Eskimo,,,,Shake,,Alcoholic,Collins Glass,"Leave ice-cream out for about 10 minutes. Add ingredients in order, stir with chopstick (butter knife or spoon works too). Consume immediately and often. Nice and light, great for following a heavy drink.","Dejar el helado fuera unos 10 minutos. Añadir los ingredientes en orden, remover con un palillo (un cuchillo de mantequilla o una cuchara también sirven). Consumir inmediatamente y a menudo. Agradable y ligero, ideal para después de una bebida fuerte.","Das Speiseeis ca. 10 Minuten ruhen lassen. Die Zutaten in der Reihenfolge hinzufügen, mit dem Essstäbchen umrühren (Buttermesser oder Löffel funktioniert auch).","Laisser la crème glacée reposer pendant environ 10 minutes. Ajouter les ingrédients dans l'ordre, mélanger avec une baguette (un couteau à beurre ou une cuillère peut également faire l'affaire). Consommer immédiatement et souvent. Agréable et léger, idéal pour succéder à une boisson lourde.","Lasciare fuori il gelato per circa 10 minuti.
Aggiungere gli ingredienti in ordine, mescolare con una bacchetta (anche un coltello da burro o un cucchiaio funziona).
Consumare subito.",,,https://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg,Kahlua,Milk,Vanilla ice-cream,,,,,,,,,,,,,2 oz ,8 oz ,2 scoops ,,,,,,,,,,,,,,,N,2016-09-01 09:57:07,2,oz,,,
11129,Boston Sour,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.","Agitar el zumo de limón, el azúcar en polvo, el whisky mezclado y la clara de huevo con hielo picado y colar en un vaso de whisky sour. Añadir la rodaja de limón, coronar con la cereza y servir.","Den Saft von Zitrone, Puderzucker, gemischtem Whiskey und Eiweiß mit zerkleinertem Eis schütteln und in ein Whisky Sour Glas abseihen. Die Zitronenscheibe dazugeben, mit der Kirsche garnieren und servieren.","Agiter le jus de citron, le sucre en poudre, le whisky mélangé et le blanc d'œuf avec de la glace concassée et filtrer dans un verre à whisky acidulé. Ajoutez la tranche de citron, complétez avec la cerise et servez.","Shakerare il succo di limone, lo zucchero a velo, il whisky miscelato e l'albume con ghiaccio tritato e filtrare in un bicchiere da whisky sour.Aggiungere la fetta di limone, guarnire con la ciliegia e servire.",,,https://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Blended whiskey,Lemon,Powdered sugar,Egg white,Lemon,Cherry,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1 ,1 slice ,1 ,,,,,,,,,,,,N,2017-09-02 16:28:20,2,oz,,,
17267,Bahama Mama,,,,Cocktail,,Alcoholic,Highball glass,"Add 2 parts club soda or more or less to taste.

Mix it all together and pour over a bunch of ice. Drink with a straw.","Añada 2 partes de club soda o más o menos al gusto.

Mézclelo todo y viértalo sobre un montón de hielo. Bébelo con una pajita.",Füge 2 Teile Club-Soda oder mehr oder weniger nach Belieben hinzu. Alles zusammen mischen und über reichlich Eis gießen. Trink mit einem Strohhalm.,"Ajouter 2 mesures de club soda ou plus ou moins selon le goût.

Mélangez le tout et versez sur des glaçons. Boire avec une paille.","Aggiungere 2 bicchieri da shot con acqua di selt.
Mescola il tutto e versa sopra un po 'di ghiaccio.
Bevi con una cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/tyb4a41515793339.jpg,Rum,Dark Rum,Banana liqueur,Grenadine,Pineapple Juice,Orange Juice,Sweet and Sour,,,,,,,,,3 parts,1 part,1 part,1 part,2 parts,2 parts,1 part,,,,,,,,,,,N,2018-01-12 21:42:19,3,parts,,,
17185,Casino,,IBA,https://www.youtube.com/watch?v=C6v8NsaDNj8,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,Vierta todos los ingredientes en una coctelera con cubitos de hielo. Agitar bien. Colar en una copa de cóctel fría. Decorar con un twist de limón y una cereza al marrasquino. Servir sin pajita.,Alle Zutaten in den Shaker mit Eiswürfeln geben. Gut schütteln. In ein gekühltes Cocktailglas abseihen. Mit einer Zitronenscheibe und einer Maraschinokirsche garnieren. Ohne Strohhalm servieren.,Verser tous les ingrédients dans un shaker avec des glaçons. Bien agiter. Filtrer dans un verre à cocktail réfrigéré. Décorer d'un zeste de citron et d'une cerise au marasquin. Servir sans paille.,"Versare tutti gli ingredienti in uno shaker con cubetti di ghiaccio.
Agitare bene.
Filtrare in una coppetta da cocktail ghiacciata.
Guarnire con una scorza di limone e una ciliegia al maraschino.
Servire senza cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,Gin,Maraschino liqueur,Lemon juice,Orange bitters,Cherry,,,,,,,,,,,2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1 ,,,,,,,,,,,,,N,2017-09-02 11:36:19,2,oz,,,
14181,Cafe Savoy,,,,Coffee / Tea,,Alcoholic,Coffee mug,"Fill mug almost to top with coffee.Add milk, triple sec and brandy. Stir.",,"Füllen Sie die Tasse fast bis zum Rand mit Kaffee, fügen Sie Milch, Triple Sec und Brandy hinzu. Rühren.",,"Riempi la tazza quasi fino in cima con il caffè.
Aggiungi latte, triple sec e brandy.
Agitare.",,,https://www.thecocktaildb.com/images/media/drink/vqwptt1441247711.jpg,Coffee,Milk,Triple sec,Brandy,,,,,,,,,,,,,1/2 oz ,1/2 oz ,,,,,,,,,,,,,,,N,2015-09-03 03:35:11,,,,,
11202,Caipirinha,,"ContemporaryClassic,IBA",,Ordinary Drink,Contemporary Classics,Alcoholic,Old-fashioned glass,Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using a muddler or a wooden spoon). Fill the glass with ice and add the Cachaça.,Poner la lima y el azúcar en un vaso old fashioned y mezclar (triturar los dos ingredientes con un machacador o una cuchara de madera). Llene el vaso con hielo y añada la cachaça.,Limette und Zucker in ein old-fashioned Glas geben und vermengen (die beiden Zutaten mit einem Mixer oder einem Holzlöffel vermengen). Füllen Sie das Glas mit Eis und geben Sie den Cacha dazu.,Placer le citron vert et le sucre dans un verre old fashioned et mélanger (écraser les deux ingrédients ensemble à l'aide d'un mélangeur ou d'une cuillère en bois). Remplir le verre de glace et ajouter la Cachaça.,Mettere il lime e lo zucchero nel bicchiere vecchio stile e pestare (schiacciare i due ingredienti insieme usando un pestello o un cucchiaio di legno).Riempi il bicchiere di ghiaccio e aggiungi la Cachaça.,,,https://www.thecocktaildb.com/images/media/drink/jgvn7p1582484435.jpg,Sugar,Lime,Cachaca,,,,,,,,,,,,,2 tsp,1 ,2 1/2 oz ,,,,,,,,,,,,,https://www.thecocktaildb.com/drink/11202-Caipirinha,TheCocktailDB.com,Y,2016-07-21 09:42:01,2,tsp,,,
